,train_loss,val_loss
0,0.23035578429698944,0.10413477569818497
1,0.0922914370894432,0.08433609455823898
2,0.08492585271596909,0.08138935267925262
3,0.08033217489719391,0.07840709388256073
4,0.0765232965350151,0.07463231682777405
5,0.07341552525758743,0.0705135315656662
6,0.07076793909072876,0.06805939227342606
7,0.06853558123111725,0.06561730057001114
8,0.06679325550794601,0.06343675404787064
9,0.06523653119802475,0.06401178985834122
10,0.06391216069459915,0.06129336729645729
11,0.0631103590130806,0.0615694634616375
12,0.062390368431806564,0.06080721691250801
13,0.06200125813484192,0.06122389808297157
14,0.06148460879921913,0.06002725288271904
15,0.061177078634500504,0.06012121960520744
16,0.06095261126756668,0.059779632836580276
17,0.06090391427278519,0.060230981558561325
18,0.06075211241841316,0.05939207971096039
19,0.060286957770586014,0.05857457220554352
20,0.060425449162721634,0.05866428092122078
21,0.06023160368204117,0.0584750734269619
22,0.06006421521306038,0.058021608740091324
23,0.05990595743060112,0.059208616614341736
24,0.059741221368312836,0.05835425481200218
25,0.059854745864868164,0.057758647948503494
26,0.0595850832760334,0.05893239751458168
27,0.059426236897706985,0.05788758024573326
28,0.059617578983306885,0.059091370552778244
29,0.059330228716135025,0.057727131992578506
30,0.059129487723112106,0.05811137333512306
31,0.05902134254574776,0.0581226646900177
32,0.05900642275810242,0.05827629938721657
33,0.05880749598145485,0.057767003774642944
34,0.05874356999993324,0.05732126161456108
35,0.058694761246442795,0.05761636421084404
36,0.05864817276597023,0.05755352973937988
37,0.05843014270067215,0.057221055030822754
38,0.058541860431432724,0.057122498750686646
39,0.058038774877786636,0.05831750109791756
40,0.05802305415272713,0.057366993278265
41,0.058015935122966766,0.05682080611586571
42,0.057780008763074875,0.05689699575304985
43,0.057872019708156586,0.05607936903834343
44,0.05769212171435356,0.05616520717740059
45,0.05767570808529854,0.05609424412250519
46,0.05756847932934761,0.05694809556007385
47,0.057396482676267624,0.05553704500198364
48,0.05739206075668335,0.05597829818725586
49,0.057322125881910324,0.056445151567459106
50,0.05708702281117439,0.0568074993789196
51,0.05700599402189255,0.05545750632882118
52,0.05688798055052757,0.055606115609407425
53,0.05702538415789604,0.055721718817949295
54,0.056773532181978226,0.054956186562776566
55,0.0568319633603096,0.054715871810913086
56,0.05660032853484154,0.054540980607271194
57,0.05652058497071266,0.05424860492348671
58,0.056300487369298935,0.055494386702775955
59,0.05638248845934868,0.05510680004954338
60,0.05638963356614113,0.054516639560461044
61,0.0561966709792614,0.054378341883420944
62,0.055838342756032944,0.05451503396034241
63,0.05605805292725563,0.05439352989196777
64,0.056017130613327026,0.05498537793755531
65,0.05569851025938988,0.05452127754688263
66,0.05546656996011734,0.05325458571314812
67,0.05558286979794502,0.054166991263628006
68,0.055590834468603134,0.054515961557626724
69,0.05536791682243347,0.05388377979397774
70,0.055376697331666946,0.05512656271457672
71,0.05531146377325058,0.054902732372283936
72,0.05503624677658081,0.05395049229264259
73,0.054933663457632065,0.05308709666132927
74,0.054830532521009445,0.053793732076883316
75,0.0548887737095356,0.05403231084346771
76,0.05458694323897362,0.05397216975688934
77,0.05487487465143204,0.05289645493030548
78,0.054633643478155136,0.05375269055366516
79,0.0545874647796154,0.0531209371984005
80,0.05436652898788452,0.05315471813082695
81,0.05420133098959923,0.053084541112184525
82,0.05421169847249985,0.05330587550997734
83,0.05411270633339882,0.05358180031180382
84,0.05395374074578285,0.05276802182197571
85,0.05399918928742409,0.05271713063120842
86,0.05387602373957634,0.0522305965423584
87,0.0537206195294857,0.05313487723469734
88,0.05353781580924988,0.05220674350857735
89,0.053525812923908234,0.052491530776023865
90,0.05336695536971092,0.05152423679828644
91,0.05339417979121208,0.05267037823796272
92,0.05313814803957939,0.052462588995695114
93,0.05325504392385483,0.0513458214700222
94,0.05307489261031151,0.05205370858311653
95,0.052932269871234894,0.05212542787194252
96,0.05307696387171745,0.051667917519807816
97,0.05260158330202103,0.05177647992968559
98,0.052651580423116684,0.05143474414944649
99,0.05266963317990303,0.05133761838078499
