,x0,x1,x2,z
0,0.6541961980438533,0.5646064958337257,0.7581974744273309,7.1413321343066025
1,0.621363744681044,0.11700930401692378,0.31587582127448943,5.408404123190608
2,0.9387329947147564,0.004045089268987723,0.5633113515835702,6.130414501093138
3,0.9206145942698515,0.04513492880730463,0.3343672642899316,5.961122997152868
4,0.35785457736683246,0.7350506494345649,0.2810694173493439,6.263996994773299
5,0.407428504126636,0.4279816535523965,0.5417741980812935,5.847533777444113
6,0.07239789050797041,0.15521039467350783,0.3132734478521808,4.568866842403823
7,0.5809827509470034,0.9347852450122532,0.6621123351252283,8.215028741021545
8,0.3843733917640326,0.5916027772437193,0.1074633944775032,5.7612198562934385
9,0.9624109268928244,0.06171715283133494,0.24880056932380867,6.033466963976689
10,0.6900838904273872,0.5149805022128974,0.6082697564335999,6.945243704145982
11,0.288010072836534,0.8871407194118598,0.6383252777059507,6.876956545215821
12,0.9092840249034062,0.9696880412995293,0.39127692240403367,9.938048676645597
13,0.2811058178078961,0.5467551601025731,0.1696363285606689,5.458054852085393
14,0.3939943649112071,0.27648055905348734,0.5794538259646868,5.534619481163613
15,0.21453313902605908,0.3533309076666241,0.8002965482302544,5.564790694616194
16,0.6407216122355381,0.34002023470221143,0.4827516118278208,6.149185205816682
17,0.5576475380463527,0.0496773692221002,0.6421958037195291,5.477710457150319
18,0.8869912991084382,0.9376558841036777,0.3742864188736097,9.574893373779519
19,0.4052050374525076,0.8790982867617481,0.8084090741310592,7.420559656708004
20,0.5740978778069624,0.9026123923813337,0.6020604530314166,7.980578274474087
21,0.19834545902941614,0.7447853114339635,0.14468187984833025,5.712690571607427
22,0.7758185394622324,0.39605703175939233,0.17251665481731515,6.400558040669956
23,0.44239813118103244,0.5597102527958384,0.9582049038880954,6.682223960213236
24,0.6577631910142571,0.9834143042460775,0.37018838146848576,8.531431656581773
25,0.889707501783108,0.6395299121666639,0.8883594625744102,8.50301587013221
26,0.40000852001613296,0.4924149632768061,0.7092117427152557,6.150250046900032
27,0.4274437301983176,0.3893810601285771,0.21878189449794228,5.482083852419306
28,0.9582083808372361,0.5962055606779099,0.5190763317816468,8.251388632314828
29,0.8538124147584893,0.06629163276382222,0.014377158995390382,5.52392864796264
30,0.41610260988225944,0.021604450823598853,0.8903549800524753,5.43950601378617
31,0.8672320512838955,0.03244694618443733,0.576158544224819,6.034972243264614
32,0.7863578355423385,0.14151956985679082,0.7424263898683447,6.271561537451182
33,0.5703950307551583,0.40929457428409755,0.0464740370474086,5.710103373526489
34,0.06398325742146704,0.5985910407059539,0.14679943536327678,5.086578918498374
35,0.8934361024608832,0.15306702262005412,0.20644074678535396,6.054116467849158
36,0.1634614487216337,0.23387752588218724,0.7212563503421335,5.209116541741636
37,0.7245300523559965,0.9185318725612837,0.3528757576562018,8.523854202404154
38,0.6120768219894731,0.5405130081366276,0.6193890481483911,6.785771741476351
39,0.4515273384407601,0.2995749854483939,0.4023268522812614,5.521661775260689
40,0.3373365382642245,0.21669740643242663,0.29043635752236097,5.03069534355269
41,0.6911089699145436,0.1285752548629795,0.4702842038293643,5.740067186958825
42,0.49425543322272336,0.13503570657616382,0.41700817721536576,5.293288264688932
43,0.5677723996139022,0.13707314040500618,0.5649858754761877,5.588519981218958
44,0.16857993956900486,0.40873592656703384,0.6267223259516231,5.407973218538386
45,0.9129867736369808,0.7072713360364634,0.6512759821097593,8.705670718499565
46,0.8784695838839364,0.7801557808004416,0.9450023931620984,9.197088569965686
47,0.7633225980415151,0.577696223429143,0.3598926748968163,7.182829086535309
48,0.31747525911100705,0.31408177999362674,0.5976703708227115,5.4782067403760895
49,0.5329653139056324,0.8851998498079687,0.9149528425186734,8.044489303872627
50,0.8018537135337519,0.5582305558839417,0.41820242599314117,7.314724071563594
51,0.2722438254842763,0.2791568790869411,0.7602217310032833,5.4959042253881
52,0.056879213723444844,0.20433297635023007,0.021592577447155148,4.320095743132995
53,0.725746347361071,0.3338000455951817,0.7487004741635709,6.633762482123945
54,0.7021694703316538,0.06937885723083448,0.6504436533124226,5.813556522876755
55,0.31743839463681955,0.9710193800754088,0.9147395529995106,7.5419278514575465
56,0.8799891063724316,0.5449221367660759,0.2574939691802207,7.414982789900433
57,0.11173975770721167,0.473493445625382,0.05991467911655224,4.855324311449284
58,0.8922531682994198,0.0553720506512666,0.13938491706840683,5.718961367482814
59,0.532725231085677,0.6650880050678263,0.048299708595900714,6.361164252189956
60,0.0031059945083988794,0.023675360572168347,0.689832442677108,4.7169756412453125
61,0.7826159118119873,0.30217772280905975,0.7592076332913283,6.718036789123145
62,0.7310828054953545,0.35212929468007326,0.8867673045523344,6.840920668593001
63,0.9413776781446183,0.2818103519028966,0.33780503478615465,6.7358084558867155
64,0.4081066990881105,0.6173021698813382,0.052484267860830824,5.84071951827187
65,0.6767022129196484,0.1764947697060798,0.2532390427106417,5.6003776741360936
66,0.26157176413725114,0.5191892977030441,0.6191309778778737,5.802264110604176
67,0.593564560936317,0.22549626128865363,0.2214811348695258,5.48984957045565
68,0.6839897322057954,0.2350163005287309,0.28353322438317874,5.790330700954696
69,0.19298102918103754,0.17813175732417297,0.5918832128653262,5.041229743763956
70,0.04131222246091604,0.4222589778267979,0.2897128468957687,4.879453990617668
71,0.6000348389071203,0.693807606061569,0.16393089117391324,6.810703081658666
72,0.8868827737399277,0.5944668746189037,0.5375717391118071,7.936450354746457
73,0.6473114183017639,0.7331833292736061,0.8673064680637158,7.844175155059836
74,0.3609369478600686,0.7515416899398989,0.5958290555618835,6.637717854129477
75,0.018653122528562882,0.4906270845209506,0.3607166329502044,5.024809594325234
76,0.5292967072858648,0.06564944975050013,0.91666597911874,5.729599307747657
77,0.3568940295964248,0.9684250383816314,0.7812497228278521,7.544635662225888
78,0.9792482442669198,0.2044403795754296,0.912226278684864,7.178626810517282
79,0.06382844669710241,0.8015956104738002,0.4312398220931427,5.807253260004261
80,0.011537098531903323,0.9758167149010987,0.42502907061050654,6.109151448564808
81,0.7429773184153754,0.9997628522328522,0.12686871800827648,8.839845242801925
82,0.7647873207350385,0.6979445996747051,0.8076096221486778,8.125348772381303
83,0.029675760663924744,0.3975254477037814,0.437366847275649,4.970327922566648
84,0.6943611128140048,0.3462657815569372,0.28981923857818626,6.120810429202672
85,0.17439400563766494,0.16251356053340382,0.3909974556226369,4.79160704966996
86,0.6934823733479357,0.9514520902576247,0.31562392914187865,8.49629430250755
87,0.7490219923123479,0.9124255562118743,0.6352726211097142,8.902202086039
88,0.527213239703447,0.5325773872966779,0.421624651896921,6.307391376272688
89,0.31421894262983796,0.66154840173762,0.8379111246042673,6.491113474539757
90,0.5463574845433762,0.5058401764825311,0.899911327480209,6.763849499907964
91,0.35881403245056254,0.5864622213941192,0.27267082825871447,5.846195054617218
92,0.6301910555507416,0.9068542289756458,0.6183791566821979,8.269207232316742
93,0.5967720890214747,0.4006286400380815,0.8014692929845156,6.512694745168671
94,0.2885425110006894,0.7808387780623995,0.2870498134343763,6.200626094122762
95,0.04223414506575984,0.42381124142948734,0.5693773594288172,5.163056688655191
96,0.6828286548042078,0.17493467976964883,0.31959023148247545,5.677471232022867
97,0.7863278161281532,0.1487105063891887,0.37810528415139455,5.925416359392772
98,0.12942864209043836,0.8726648427798922,0.6463819799396051,6.370360451116949
99,0.8046284154405698,0.7641768439810421,0.017694547045380093,7.818603472328586
100,0.4737804708382086,0.5594194099171993,0.23646575550788118,6.046509022562388
101,0.24030605736154476,0.5874566528286845,0.2542066694570898,5.542400326359299
102,0.5126762246521731,0.61028558213017,0.2844641618972009,6.358409327347378
103,0.789461372882471,0.9069216108932407,0.5068884048267057,8.961072204191174
104,0.31884368395378737,0.2053581925833038,0.701467252535849,5.390577444313797
105,0.9144947702963325,0.8224652602511152,0.4451345793080752,9.125184551113618
106,0.6123221729269336,0.9618144984145572,0.7594275955911955,8.586000495766463
107,0.9750355024165425,0.34076842914997507,0.6580544292475855,7.38580106338027
108,0.974163882212918,0.49066280767781345,0.5935374030273531,7.920330701324429
109,0.8000239324652484,0.840601288990407,0.713631869660648,8.872025512274636
110,0.2581886849191407,0.13569912765183256,0.6249901302187918,5.107724325425045
111,0.6879963383642275,0.12210701926797585,0.9427538258228473,6.190894162953622
112,0.8100656695199152,0.031368318434707554,0.8016695068710455,6.1213605087316845
113,0.2528139549141737,0.006805287763064771,0.2963719681409498,4.592808333179141
114,0.4129349652992207,0.7112347582002726,0.6445998786814895,6.722260357327336
115,0.23318573676748566,0.4307987624395052,0.3577326223436812,5.300249514294807
116,0.9300834977317348,0.9916446312841132,0.3474281019638602,10.180184258528055
117,0.9564010505918076,0.6441578842420456,0.8495830781256327,8.805384698703957
118,0.28207424376465173,0.022934620326799937,0.5639059065620433,4.9205429348696565
119,0.645651406299945,0.9594916351652317,0.7311273109715706,8.70969900497035
120,0.7010503635773575,0.5313822862296296,0.016473030013673284,6.446035350938626
121,0.2934041939112162,0.19991208490193757,0.17014773122305482,4.807886152671692
122,0.33536788035388054,0.29153524900806216,0.7115902149205972,5.583395071538343
123,0.23941811646436828,0.8597116954122512,0.6667514801456282,6.668304451585878
124,0.6550691439720564,0.5438695417285554,0.21343645545600076,6.530031559835477
125,0.5548876793512796,0.4941562090926712,0.21317002186033307,6.068090212410077
126,0.5425688575203759,0.4043398832576024,0.22828349590754116,5.806012398043436
127,0.27358020843523523,0.2845670586511301,0.96478029460557,5.712212269180665
128,0.5513970441210377,0.9979211824700517,0.4360215488303343,8.144280671065872
129,0.16713056757964595,0.1015012293318035,0.4545108416273661,4.762684220507653
130,0.343375688512348,0.4787862027230585,0.5505278330650047,5.8259415540230535
131,0.5241270610395883,0.2014702852756568,0.38541796853874577,5.451382796464509
132,0.7623322807952497,0.27537501936306874,0.36056651707451437,6.183304416196525
133,0.04323175759380016,0.6898294227657452,0.5529375330835657,5.634380069295676
134,0.2535340918257314,0.37767567519482936,0.6239049812212815,5.503788406371672
135,0.7362950053923889,0.6071386088588142,0.258600799116507,7.090779965179253
136,0.5943351530737371,0.7937291026835694,0.49371086130731767,7.500796708608834
137,0.8926028537509557,0.3918682534310438,0.5970985512845078,7.20985524205203
138,0.17605233781649599,0.014322141471278638,0.9841914836246324,5.193894005009941
139,0.5889151975845457,0.9656320672058691,0.16522916993243064,7.898172439901635
140,0.6552321980500758,0.23721116766442274,0.5929634604561916,6.034050298876062
141,0.7760533607461269,0.03167511548901614,0.6929296390898179,5.93573724436521
142,0.1975445156597967,0.14715645600646532,0.02750785768962727,4.439075615486679
143,0.12219159351389997,0.3979359412184361,0.6103364109007829,5.292578591225517
144,0.0527376609150243,0.21553410168568332,0.2877193517274176,4.595421828082529
145,0.42891966851806196,0.7811766232370704,0.894799317930651,7.2486068989501025
146,0.7251608178495837,0.420347418044413,0.8826322617316681,7.026671125984078
147,0.7447041654651967,0.7442019420783726,0.02449145701797195,7.456735924453025
148,0.8547892091801744,0.5886843669522333,0.28378745686637885,7.519169674513545
149,0.1951661403152697,0.47148006500602946,0.5717552209135193,5.51944940911702
150,0.3772789970082283,0.8838264402728077,0.4094380038190839,6.938758778339586
151,0.6129465821727429,0.488714529141007,0.559663191495704,6.568823616592608
152,0.21943185084498706,0.984465214112104,0.3540385046682115,6.68711938299924
