,train_loss,val_loss
0,0.22078052163124084,0.12078822404146194
1,0.10603683441877365,0.09973037242889404
2,0.09151028096675873,0.08725985139608383
3,0.08176044374704361,0.0804276093840599
4,0.07340510189533234,0.07171281427145004
5,0.06636758148670197,0.06271012127399445
6,0.06074848398566246,0.06047002598643303
7,0.056406401097774506,0.0566130168735981
8,0.0534021221101284,0.05465071275830269
9,0.05166017636656761,0.051531076431274414
10,0.05053689330816269,0.05096355453133583
11,0.04954170063138008,0.050231173634529114
12,0.04891743138432503,0.048831164836883545
13,0.0483567975461483,0.049579132348299026
14,0.04812460392713547,0.04906134307384491
15,0.047572385519742966,0.04922888055443764
16,0.047095682471990585,0.048594798892736435
17,0.046953506767749786,0.047440435737371445
18,0.046726666390895844,0.047984253615140915
19,0.046159181743860245,0.047916267067193985
20,0.04589259997010231,0.046497125178575516
21,0.045522306114435196,0.04709765687584877
22,0.045038919895887375,0.04602375999093056
23,0.044888176023960114,0.04627637192606926
24,0.04469507187604904,0.044934630393981934
25,0.04443679377436638,0.0454542301595211
26,0.0438099205493927,0.04528610408306122
27,0.043711427599191666,0.04432566091418266
28,0.04333190247416496,0.04350277781486511
29,0.043003201484680176,0.04449005797505379
30,0.04265223816037178,0.04271337389945984
31,0.042448367923498154,0.0439685583114624
32,0.04227222129702568,0.0429002083837986
33,0.04171639308333397,0.04246680811047554
34,0.041529711335897446,0.04187767207622528
35,0.041244082152843475,0.04166131094098091
36,0.04088372364640236,0.0418616347014904
37,0.04061732068657875,0.04126886650919914
38,0.04042970761656761,0.04126536473631859
39,0.0399157740175724,0.04173571988940239
40,0.039767924696207047,0.04055070877075195
41,0.0395563542842865,0.040739405900239944
42,0.03916643187403679,0.038836412131786346
43,0.03858989104628563,0.03918510675430298
44,0.03845912590622902,0.039250921458005905
45,0.038077257573604584,0.03910643979907036
46,0.037784673273563385,0.03854765370488167
47,0.037254564464092255,0.038309305906295776
48,0.037169791758060455,0.0379212386906147
49,0.03687858209013939,0.03829871118068695
50,0.036555446684360504,0.03646858036518097
51,0.03632279485464096,0.038375791162252426
52,0.03584687039256096,0.03591811656951904
53,0.03552627190947533,0.036968737840652466
54,0.03517437353730202,0.03565141558647156
55,0.03485630080103874,0.035395197570323944
56,0.0343811996281147,0.034858379513025284
57,0.034226126968860626,0.0341365672647953
58,0.033956751227378845,0.03457135334610939
59,0.03361353650689125,0.03446420282125473
60,0.033316876739263535,0.03383619710803032
61,0.03287641331553459,0.03316323831677437
62,0.032419603317976,0.03217792510986328
63,0.032294806092977524,0.032780807465314865
64,0.03200520947575569,0.0321241058409214
65,0.031648773699998856,0.032342638820409775
66,0.03125089034438133,0.03131082281470299
67,0.030894877389073372,0.031977325677871704
68,0.030681001022458076,0.03083108924329281
69,0.030232222750782967,0.031131910160183907
70,0.030024701729416847,0.030300522223114967
71,0.029623625800013542,0.030383123084902763
72,0.02914198860526085,0.0296880304813385
73,0.02902425453066826,0.029596388339996338
74,0.02842867746949196,0.029380178079009056
75,0.02823564037680626,0.028264351189136505
76,0.02793143317103386,0.028979690745472908
77,0.027665939182043076,0.027801774442195892
78,0.02733525075018406,0.028375929221510887
79,0.0268423892557621,0.0270671546459198
80,0.026570424437522888,0.026774900034070015
81,0.026506399735808372,0.026993630453944206
82,0.026203909888863564,0.02683252841234207
83,0.025833021849393845,0.026831312105059624
84,0.02531098946928978,0.025575583800673485
85,0.025236237794160843,0.025342881679534912
86,0.024784445762634277,0.025897517800331116
87,0.02455952949821949,0.024901455268263817
88,0.02415226586163044,0.02465798519551754
89,0.02389654703438282,0.02519860863685608
90,0.023595735430717468,0.02365693263709545
91,0.023407218977808952,0.023896584287285805
92,0.02326098456978798,0.024128129705786705
93,0.02290954813361168,0.023398712277412415
94,0.02268822304904461,0.023705385625362396
95,0.022508664056658745,0.02297072298824787
96,0.022187331691384315,0.02232259325683117
97,0.021988486871123314,0.02254367806017399
98,0.021630441769957542,0.0223615150898695
99,0.021492699161171913,0.022606922313570976
