,train_loss,val_loss
0,0.2575809061527252,0.19843034446239471
1,0.1772349327802658,0.16183020174503326
2,0.14828290045261383,0.1395149976015091
3,0.1314568817615509,0.12853491306304932
4,0.12387730926275253,0.12344443053007126
5,0.12090589106082916,0.12213008850812912
6,0.11968595534563065,0.12062660604715347
7,0.11890800297260284,0.11986791342496872
8,0.11847227066755295,0.11941040307283401
9,0.11749818176031113,0.11988010257482529
10,0.11773049086332321,0.11909705400466919
11,0.11708183586597443,0.11850672215223312
12,0.11704236268997192,0.11862290650606155
13,0.11660760641098022,0.11769619584083557
14,0.11644770205020905,0.11739269644021988
15,0.11587446182966232,0.117363341152668
16,0.11578501015901566,0.11717502772808075
17,0.11537723243236542,0.11656443029642105
18,0.11507182568311691,0.11644862592220306
19,0.11475837230682373,0.11672879755496979
20,0.11480129510164261,0.11590265482664108
21,0.11438636481761932,0.11573083698749542
22,0.11360456049442291,0.11516722291707993
23,0.11293146014213562,0.11472170054912567
24,0.11298339068889618,0.11460953950881958
25,0.11275916546583176,0.11368013173341751
26,0.1124853640794754,0.11335232108831406
27,0.11176193505525589,0.11285785585641861
28,0.11106228828430176,0.1123177781701088
29,0.11047256737947464,0.11211583018302917
30,0.11050493270158768,0.11206178367137909
31,0.10964467376470566,0.11119843274354935
32,0.10939271003007889,0.11063577979803085
33,0.10895700007677078,0.1105572059750557
34,0.10874740034341812,0.11011075973510742
35,0.10792606323957443,0.10925351828336716
36,0.10767354816198349,0.10887859761714935
37,0.10722561180591583,0.10836433619260788
38,0.10658197849988937,0.10781193524599075
39,0.106037937104702,0.10758982598781586
40,0.10538802295923233,0.10704649239778519
41,0.10537194460630417,0.10673107951879501
42,0.10492558777332306,0.10642038285732269
43,0.10441756248474121,0.10587511956691742
44,0.10371093451976776,0.10566312074661255
45,0.1034131571650505,0.10531695187091827
46,0.1034570038318634,0.10489284247159958
47,0.10323542356491089,0.10517052561044693
48,0.10263034701347351,0.10413466393947601
49,0.10233098268508911,0.10385219007730484
50,0.10203342139720917,0.10389850288629532
51,0.10196531563997269,0.10345669835805893
52,0.1015644446015358,0.1033930853009224
53,0.10139623284339905,0.1032266914844513
54,0.10149975121021271,0.10313637554645538
55,0.10107982903718948,0.10285452008247375
56,0.1007610484957695,0.10278072953224182
57,0.10027562081813812,0.10223422944545746
58,0.10070645064115524,0.10209520906209946
59,0.10063357651233673,0.10197283327579498
60,0.0999496653676033,0.10209578275680542
61,0.10011214762926102,0.10158603638410568
62,0.09966778010129929,0.10154381394386292
63,0.09982874244451523,0.10160993039608002
64,0.099641814827919,0.10134675353765488
65,0.09926505386829376,0.10103471577167511
66,0.09984096139669418,0.10090509802103043
67,0.09943684190511703,0.1008966863155365
68,0.09896866232156754,0.10071569681167603
69,0.09898541122674942,0.10102897882461548
70,0.09903484582901001,0.10053140670061111
71,0.0991029366850853,0.10054520517587662
72,0.09931349009275436,0.10055623203516006
73,0.09881347417831421,0.10044214129447937
74,0.09850846230983734,0.10000073909759521
75,0.09897030144929886,0.10035056620836258
76,0.09865062683820724,0.10011544078588486
77,0.09847092628479004,0.10048694908618927
78,0.09843780100345612,0.09996838122606277
79,0.09840629994869232,0.10009680688381195
80,0.09842052310705185,0.10014212876558304
81,0.09816881269216537,0.10010702162981033
82,0.09843380004167557,0.10029425472021103
83,0.09869296103715897,0.09970196336507797
84,0.09828135371208191,0.0996662899851799
85,0.09824622422456741,0.0996670052409172
86,0.09805814176797867,0.09977470338344574
87,0.09827951341867447,0.09993152320384979
88,0.09823091328144073,0.09938739240169525
89,0.09785021096467972,0.09955224394798279
90,0.09809955954551697,0.0995316356420517
91,0.09793113172054291,0.0993788093328476
92,0.09765221923589706,0.09964822977781296
93,0.09822627902030945,0.09950582683086395
94,0.09768696874380112,0.09948959201574326
95,0.09820621460676193,0.09940222650766373
96,0.09792236238718033,0.09936454147100449
97,0.09812917560338974,0.099616140127182
98,0.09775911271572113,0.09938868880271912
99,0.09769460558891296,0.09916142374277115
